"","Word","Freq","Prop"
"306","best",12,0.00045373766400726
"307","bill",12,0.00045373766400726
"308","chapter",12,0.00045373766400726
"309","deal",12,0.00045373766400726
"310","every",12,0.00045373766400726
"311","finished",12,0.00045373766400726
"312","game",12,0.00045373766400726
"313","give",12,0.00045373766400726
"314","hands",12,0.00045373766400726
"315","hardly",12,0.00045373766400726
"316","majesty",12,0.00045373766400726
"317","many",12,0.00045373766400726
"318","pigeon",12,0.00045373766400726
"319","tea",12,0.00045373766400726
"320","try",12,0.00045373766400726
"321","turning",12,0.00045373766400726
"322","used",12,0.00045373766400726
"323","ask",11,0.000415926192006655
"324","dinah",11,0.000415926192006655
"325","glad",11,0.000415926192006655
"326","growing",11,0.000415926192006655
"327","hurried",11,0.000415926192006655
"328","hurry",11,0.000415926192006655
"329","i d",11,0.000415926192006655
"330","keep",11,0.000415926192006655
"331","life",11,0.000415926192006655
"332","makes",11,0.000415926192006655
"333","minutes",11,0.000415926192006655
"334","nearly",11,0.000415926192006655
"335","read",11,0.000415926192006655
"336","tears",11,0.000415926192006655
"337","thinking",11,0.000415926192006655
"338","though",11,0.000415926192006655
"339","waited",11,0.000415926192006655
"340","wasn t",11,0.000415926192006655
"341","whether",11,0.000415926192006655
"342","bottle",10,0.00037811472000605
"343","child",10,0.00037811472000605
"344","children",10,0.00037811472000605
"345","creatures",10,0.00037811472000605
"346","either",10,0.00037811472000605
"347","else",10,0.00037811472000605
"348","everything",10,0.00037811472000605
"349","explain",10,0.00037811472000605
"350","fan",10,0.00037811472000605
"351","foot",10,0.00037811472000605
"352","footman",10,0.00037811472000605
"353","gloves",10,0.00037811472000605
"354","having",10,0.00037811472000605
"355","heads",10,0.00037811472000605
"356","lessons",10,0.00037811472000605
"357","mean",10,0.00037811472000605
"358","mind",10,0.00037811472000605
"359","mouth",10,0.00037811472000605
"360","name",10,0.00037811472000605
"361","offended",10,0.00037811472000605
"362","opened",10,0.00037811472000605
"363","own",10,0.00037811472000605
"364","pool",10,0.00037811472000605
"365","queer",10,0.00037811472000605
"366","remark",10,0.00037811472000605
"367","remarked",10,0.00037811472000605
"368","repeated",10,0.00037811472000605
"369","rest",10,0.00037811472000605
"370","sight",10,0.00037811472000605
"371","sitting",10,0.00037811472000605
"372","small",10,0.00037811472000605
"373","soldiers",10,0.00037811472000605
"374","those",10,0.00037811472000605
"375","turn",10,0.00037811472000605
"376","walked",10,0.00037811472000605
"377","witness",10,0.00037811472000605
"378","word",10,0.00037811472000605
"379","you d",10,0.00037811472000605
"380","yourself",10,0.00037811472000605
"381","against",9,0.000340303248005445
"382","angrily",9,0.000340303248005445
"383","answer",9,0.000340303248005445
"384","believe",9,0.000340303248005445
"385","birds",9,0.000340303248005445
"386","call",9,0.000340303248005445
"387","coming",9,0.000340303248005445
"388","continued",9,0.000340303248005445
"389","conversation",9,0.000340303248005445
"390","couldn t",9,0.000340303248005445
"391","different",9,0.000340303248005445
"392","does",9,0.000340303248005445
"393","few",9,0.000340303248005445
"394","glass",9,0.000340303248005445
"395","hall",9,0.000340303248005445
"396","help",9,0.000340303248005445
"397","hold",9,0.000340303248005445
"398","interrupted",9,0.000340303248005445
"399","join",9,0.000340303248005445
"400","key",9,0.000340303248005445
"401","knave",9,0.000340303248005445
"402","leave",9,0.000340303248005445
"403","matter",9,0.000340303248005445
"404","puzzled",9,0.000340303248005445
"405","rate",9,0.000340303248005445
"406","reason",9,0.000340303248005445
"407","serpent",9,0.000340303248005445
"408","shook",9,0.000340303248005445
"409","shouted",9,0.000340303248005445
"410","tail",9,0.000340303248005445
"411","timidly",9,0.000340303248005445
"412","together",9,0.000340303248005445
"413","waiting",9,0.000340303248005445
"414","want",9,0.000340303248005445
"415","appeared",8,0.00030249177600484
"416","asleep",8,0.00030249177600484
"417","beg",8,0.00030249177600484
"418","changed",8,0.00030249177600484
"419","dry",8,0.00030249177600484
"420","each",8,0.00030249177600484
"421","eagerly",8,0.00030249177600484
"422","everybody",8,0.00030249177600484
"423","exactly",8,0.00030249177600484
"424","fact",8,0.00030249177600484
"425","feel",8,0.00030249177600484
"426","five",8,0.00030249177600484
"427","followed",8,0.00030249177600484
"428","gardeners",8,0.00030249177600484
"429","hadn t",8,0.00030249177600484
"430","happen",8,0.00030249177600484
"431","hard",8,0.00030249177600484
"432","haven t",8,0.00030249177600484
"433","hearts",8,0.00030249177600484
"434","it ll",8,0.00030249177600484
"435","least",8,0.00030249177600484
"436","live",8,0.00030249177600484
"437","lying",8,0.00030249177600484
"438","making",8,0.00030249177600484
"439","meaning",8,0.00030249177600484
"440","mine",8,0.00030249177600484
"441","moral",8,0.00030249177600484
"442","most",8,0.00030249177600484
"443","mushroom",8,0.00030249177600484
"444","nobody",8,0.00030249177600484
"445","nose",8,0.00030249177600484
"446","noticed",8,0.00030249177600484
"447","opportunity",8,0.00030249177600484
"448","our",8,0.00030249177600484
"449","party",8,0.00030249177600484
"450","pig",8,0.00030249177600484
"451","place",8,0.00030249177600484
"452","play",8,0.00030249177600484
"453","ready",8,0.00030249177600484
"454","running",8,0.00030249177600484
"455","seem",8,0.00030249177600484
"456","sister",8,0.00030249177600484
"457","sit",8,0.00030249177600484
"458","slowly",8,0.00030249177600484
"459","story",8,0.00030249177600484
"460","top",8,0.00030249177600484
"461","twinkle",8,0.00030249177600484
"462","watch",8,0.00030249177600484
"463","whiting",8,0.00030249177600484
"464","window",8,0.00030249177600484
"465","work",8,0.00030249177600484
"466","begun",7,0.000264680304004235
"467","book",7,0.000264680304004235
"468","bright",7,0.000264680304004235
"469","business",7,0.000264680304004235
"470","cheshire",7,0.000264680304004235
"471","chin",7,0.000264680304004235
"472","deep",7,0.000264680304004235
"473","distance",7,0.000264680304004235
"474","draw",7,0.000264680304004235
"475","dream",7,0.000264680304004235
"476","drink",7,0.000264680304004235
"477","evidence",7,0.000264680304004235
"478","eye",7,0.000264680304004235
"479","fall",7,0.000264680304004235
"480","feeling",7,0.000264680304004235
"481","fetch",7,0.000264680304004235
"482","frightened",7,0.000264680304004235
"483","generally",7,0.000264680304004235
"484","goes",7,0.000264680304004235
"485","golden",7,0.000264680304004235
"486","grown",7,0.000264680304004235
"487","hair",7,0.000264680304004235
"488","happened",7,0.000264680304004235
"489","has",7,0.000264680304004235
"490","hedgehog",7,0.000264680304004235
"491","history",7,0.000264680304004235
"492","isn t",7,0.000264680304004235
"493","kind",7,0.000264680304004235
"494","larger",7,0.000264680304004235
"495","learn",7,0.000264680304004235
"496","listen",7,0.000264680304004235
"497","lobster",7,0.000264680304004235
"498","lobsters",7,0.000264680304004235
"499","lory",7,0.000264680304004235
"500","manage",7,0.000264680304004235
"501","middle",7,0.000264680304004235
"502","myself",7,0.000264680304004235
"503","neck",7,0.000264680304004235
"504","nonsense",7,0.000264680304004235
"505","open",7,0.000264680304004235
"506","others",7,0.000264680304004235
"507","pepper",7,0.000264680304004235
"508","pleased",7,0.000264680304004235
"509","queen s",7,0.000264680304004235
"510","repeat",7,0.000264680304004235
"511","she s",7,0.000264680304004235
"512","shoes",7,0.000264680304004235
"513","silent",7,0.000264680304004235
"514","sir",7,0.000264680304004235
"515","slates",7,0.000264680304004235
"516","somebody",7,0.000264680304004235
"517","song",7,0.000264680304004235
"518","soo oop",7,0.000264680304004235
"519","stood",7,0.000264680304004235
"520","surprised",7,0.000264680304004235
"521","tarts",7,0.000264680304004235
"522","tired",7,0.000264680304004235
"523","trees",7,0.000264680304004235
"524","trial",7,0.000264680304004235
"525","william",7,0.000264680304004235
"526","wondering",7,0.000264680304004235
"527","wood",7,0.000264680304004235
"528","world",7,0.000264680304004235
"529","adventures",6,0.00022686883200363
"530","almost",6,0.00022686883200363
"531","arms",6,0.00022686883200363
"532","between",6,0.00022686883200363
"533","bread and butter",6,0.00022686883200363
"534","broken",6,0.00022686883200363
"535","chorus",6,0.00022686883200363
"536","croquet",6,0.00022686883200363
"537","dreadfully",6,0.00022686883200363
"538","ear",6,0.00022686883200363
"539","english",6,0.00022686883200363
"540","exclaimed",6,0.00022686883200363
"541","executed",6,0.00022686883200363
"542","father",6,0.00022686883200363
"543","fell",6,0.00022686883200363
"544","forgotten",6,0.00022686883200363
"545","four",6,0.00022686883200363
"546","full",6,0.00022686883200363
"547","grin",6,0.00022686883200363
"548","himself",6,0.00022686883200363
"549","inches",6,0.00022686883200363
"550","jumped",6,0.00022686883200363
"551","late",6,0.00022686883200363
"552","leaves",6,0.00022686883200363
"553","liked",6,0.00022686883200363
"554","loud",6,0.00022686883200363
"555","marked",6,0.00022686883200363
"556","melancholy",6,0.00022686883200363
"557","nice",6,0.00022686883200363
"558","pardon",6,0.00022686883200363
"559","politely",6,0.00022686883200363
"560","puppy",6,0.00022686883200363
"561","roof",6,0.00022686883200363
"562","sentence",6,0.00022686883200363
"563","seven",6,0.00022686883200363
"564","shan t",6,0.00022686883200363
"565","sharp",6,0.00022686883200363
"566","sing",6,0.00022686883200363
"567","sleep",6,0.00022686883200363
"568","sneezing",6,0.00022686883200363
"569","stand",6,0.00022686883200363
"570","stop",6,0.00022686883200363
"571","stupid",6,0.00022686883200363
"572","subject",6,0.00022686883200363
"573","ten",6,0.00022686883200363
"574","times",6,0.00022686883200363
"575","told",6,0.00022686883200363
"576","trembling",6,0.00022686883200363
"577","trouble",6,0.00022686883200363
"578","understand",6,0.00022686883200363
"579","wow",6,0.00022686883200363
"580","write",6,0.00022686883200363
"581","written",6,0.00022686883200363
"582","you ll",6,0.00022686883200363
"583","you ve",6,0.00022686883200363
"584","youth",6,0.00022686883200363
"585","across",5,0.000189057360003025
"586","ah",5,0.000189057360003025
"587","along",5,0.000189057360003025
"588","aloud",5,0.000189057360003025
"589","altogether",5,0.000189057360003025
"590","angry",5,0.000189057360003025
"591","asking",5,0.000189057360003025
"592","become",5,0.000189057360003025
"593","case",5,0.000189057360003025
"594","chimney",5,0.000189057360003025
"595","confusion",5,0.000189057360003025
"596","crowded",5,0.000189057360003025
"597","curiosity",5,0.000189057360003025
"598","cut",5,0.000189057360003025
"599","dare",5,0.000189057360003025
"600","direction",5,0.000189057360003025
"601","doing",5,0.000189057360003025
"602","drew",5,0.000189057360003025
"603","dropped",5,0.000189057360003025
"604","ears",5,0.000189057360003025
"605","eggs",5,0.000189057360003025
"606","executioner",5,0.000189057360003025
"607","faces",5,0.000189057360003025
"608","fancy",5,0.000189057360003025
"609","finger",5,0.000189057360003025
"610","finish",5,0.000189057360003025
"611","flamingo",5,0.000189057360003025
"612","happens",5,0.000189057360003025
"613","height",5,0.000189057360003025
"614","home",5,0.000189057360003025
"615","hookah",5,0.000189057360003025
"616","hot",5,0.000189057360003025
"617","impatiently",5,0.000189057360003025
"618","important",5,0.000189057360003025
"619","instantly",5,0.000189057360003025
"620","interesting",5,0.000189057360003025
"621","kid",5,0.000189057360003025
"622","knee",5,0.000189057360003025
"623","let s",5,0.000189057360003025
"624","likely",5,0.000189057360003025
"625","lizard",5,0.000189057360003025
"626","man",5,0.000189057360003025
"627","meant",5,0.000189057360003025
"628","morning",5,0.000189057360003025
"629","moved",5,0.000189057360003025
"630","nearer",5,0.000189057360003025
"631","nervous",5,0.000189057360003025
"632","new",5,0.000189057360003025
"633","nine",5,0.000189057360003025
"634","notice",5,0.000189057360003025
"635","number",5,0.000189057360003025
"636","often",5,0.000189057360003025
"637","pack",5,0.000189057360003025
"638","pair",5,0.000189057360003025
"639","passed",5,0.000189057360003025
"640","piece",5,0.000189057360003025
"641","pocket",5,0.000189057360003025
"642","prizes",5,0.000189057360003025
"643","procession",5,0.000189057360003025
"644","quietly",5,0.000189057360003025
"645","remembered",5,0.000189057360003025
"646","reply",5,0.000189057360003025
"647","rule",5,0.000189057360003025
"648","sadly",5,0.000189057360003025
"649","school",5,0.000189057360003025
"650","seems",5,0.000189057360003025
"651","shouldn t",5,0.000189057360003025
"652","shriek",5,0.000189057360003025
"653","shrill",5,0.000189057360003025
"654","shut",5,0.000189057360003025
"655","sighed",5,0.000189057360003025
"656","simple",5,0.000189057360003025
"657","sleepy",5,0.000189057360003025
"658","sometimes",5,0.000189057360003025
"659","sounded",5,0.000189057360003025
"660","speaking",5,0.000189057360003025
"661","stay",5,0.000189057360003025
"662","strange",5,0.000189057360003025
"663","sudden",5,0.000189057360003025
"664","surprise",5,0.000189057360003025
"665","swam",5,0.000189057360003025
"666","swim",5,0.000189057360003025
"667","taking",5,0.000189057360003025
"668","temper",5,0.000189057360003025
"669","tis",5,0.000189057360003025
"670","treacle",5,0.000189057360003025
"671","tree",5,0.000189057360003025
"672","twice",5,0.000189057360003025
"673","until",5,0.000189057360003025
"674","usual",5,0.000189057360003025
"675","walk",5,0.000189057360003025
"676","walking",5,0.000189057360003025
"677","waving",5,0.000189057360003025
"678","what s",5,0.000189057360003025
"679","whispered",5,0.000189057360003025
"680","wrong",5,0.000189057360003025
"681","young",5,0.000189057360003025
"682","age",4,0.00015124588800242
"683","alas",4,0.00015124588800242
"684","alone",4,0.00015124588800242
"685","animals",4,0.00015124588800242
"686","ann",4,0.00015124588800242
"687","answered",4,0.00015124588800242
"688","arches",4,0.00015124588800242
"689","argument",4,0.00015124588800242
"690","bats",4,0.00015124588800242
"691","beat",4,0.00015124588800242
"692","beau ootiful",4,0.00015124588800242
"693","begins",4,0.00015124588800242
"694","besides",4,0.00015124588800242
"695","boots",4,0.00015124588800242
"696","bottom",4,0.00015124588800242
"697","bowed",4,0.00015124588800242
"698","box",4,0.00015124588800242
"699","breath",4,0.00015124588800242
"700","busily",4,0.00015124588800242
"701","capital",4,0.00015124588800242
"702","care",4,0.00015124588800242
"703","carried",4,0.00015124588800242
"704","chance",4,0.00015124588800242
"705","confused",4,0.00015124588800242
"706","consider",4,0.00015124588800242
"707","creature",4,0.00015124588800242
"708","crowd",4,0.00015124588800242
"709","crumbs",4,0.00015124588800242
"710","days",4,0.00015124588800242
"711","dead",4,0.00015124588800242
"712","decidedly",4,0.00015124588800242
"713","deeply",4,0.00015124588800242
"714","difficulty",4,0.00015124588800242
"715","digging",4,0.00015124588800242
"716","dish",4,0.00015124588800242
"717","doubt",4,0.00015124588800242
"718","duck",4,0.00015124588800242
"719","earth",4,0.00015124588800242
"720","escape",4,0.00015124588800242
"721","except",4,0.00015124588800242
"722","fallen",4,0.00015124588800242
"723","fast",4,0.00015124588800242
"724","fear",4,0.00015124588800242
"725","fellow",4,0.00015124588800242
"726","french",4,0.00015124588800242
"727","frowning",4,0.00015124588800242
"728","girl",4,0.00015124588800242
"729","grass",4,0.00015124588800242
"730","green",4,0.00015124588800242
"731","ground",4,0.00015124588800242
"732","grunted",4,0.00015124588800242
"733","guinea pigs",4,0.00015124588800242
"734","hearing",4,0.00015124588800242
"735","held",4,0.00015124588800242
"736","honour",4,0.00015124588800242
"737","hours",4,0.00015124588800242
"738","indignantly",4,0.00015124588800242
"739","judge",4,0.00015124588800242
"740","jumping",4,0.00015124588800242
"741","jurors",4,0.00015124588800242
"742","jury box",4,0.00015124588800242
"743","jurymen",4,0.00015124588800242
"744","kitchen",4,0.00015124588800242
"745","lay",4,0.00015124588800242
"746","led",4,0.00015124588800242
"747","less",4,0.00015124588800242
"748","lives",4,0.00015124588800242
"749","m",4,0.00015124588800242
"750","mabel",4,0.00015124588800242
"751","managed",4,0.00015124588800242
"752","mary",4,0.00015124588800242
"753","means",4,0.00015124588800242
"754","miss",4,0.00015124588800242
"755","natural",4,0.00015124588800242
"756","none",4,0.00015124588800242
"757","officers",4,0.00015124588800242
"758","ordered",4,0.00015124588800242
"759","otherwise",4,0.00015124588800242
"760","outside",4,0.00015124588800242
"761","pale",4,0.00015124588800242
"762","paper",4,0.00015124588800242
"763","passage",4,0.00015124588800242
"764","paws",4,0.00015124588800242
"765","perfectly",4,0.00015124588800242
"766","person",4,0.00015124588800242
"767","pictures",4,0.00015124588800242
"768","plan",4,0.00015124588800242
"769","players",4,0.00015124588800242
"770","pointing",4,0.00015124588800242
"771","porpoise",4,0.00015124588800242
"772","puzzling",4,0.00015124588800242
"773","quadrille",4,0.00015124588800242
"774","reach",4,0.00015124588800242
"775","run",4,0.00015124588800242
"776","savage",4,0.00015124588800242
"777","says",4,0.00015124588800242
"778","screamed",4,0.00015124588800242
"779","second",4,0.00015124588800242
"780","several",4,0.00015124588800242
"781","severely",4,0.00015124588800242
"782","sharply",4,0.00015124588800242
"783","short",4,0.00015124588800242
"784","shoulder",4,0.00015124588800242
"785","shoulders",4,0.00015124588800242
"786","shrinking",4,0.00015124588800242
"787","sides",4,0.00015124588800242
"788","sigh",4,0.00015124588800242
"789","since",4,0.00015124588800242
"790","sky",4,0.00015124588800242
"791","sobs",4,0.00015124588800242
"792","solemnly",4,0.00015124588800242
"793","sound",4,0.00015124588800242
"794","sounds",4,0.00015124588800242
"795","stick",4,0.00015124588800242
"796","stuff",4,0.00015124588800242
"797","suppressed",4,0.00015124588800242
"798","taken",4,0.00015124588800242
"799","tale",4,0.00015124588800242
"800","taught",4,0.00015124588800242
"801","thank",4,0.00015124588800242
"802","they d",4,0.00015124588800242
"803","they ll",4,0.00015124588800242
"804","thimble",4,0.00015124588800242
"805","thoughtfully",4,0.00015124588800242
"806","tiny",4,0.00015124588800242
"807","tongue",4,0.00015124588800242
"808","true",4,0.00015124588800242
"809","twelve",4,0.00015124588800242
"810","twinkling",4,0.00015124588800242
"811","uncomfortable",4,0.00015124588800242
"812","vanished",4,0.00015124588800242
"813","ventured",4,0.00015124588800242
"814","verse",4,0.00015124588800242
"815","verses",4,0.00015124588800242
"816","violently",4,0.00015124588800242
"817","wanted",4,0.00015124588800242
"818","water",4,0.00015124588800242
"819","worth",4,0.00015124588800242
"820","writing",4,0.00015124588800242
"821","yer",4,0.00015124588800242
"822","above",3,0.000113434416001815
"823","advance",3,0.000113434416001815
"824","advantage",3,0.000113434416001815
"825","alive",3,0.000113434416001815
"826","allow",3,0.000113434416001815
"827","anxious",3,0.000113434416001815
"828","around",3,0.000113434416001815
"829","attending",3,0.000113434416001815
"830","bat",3,0.000113434416001815
"831","beheaded",3,0.000113434416001815
"832","below",3,0.000113434416001815
"833","bill s",3,0.000113434416001815
"834","breathe",3,0.000113434416001815
"835","bring",3,0.000113434416001815
"836","bringing",3,0.000113434416001815
"837","brought",3,0.000113434416001815
"838","butter",3,0.000113434416001815
"839","cake",3,0.000113434416001815
"840","cakes",3,0.000113434416001815
"841","candle",3,0.000113434416001815
"842","cards",3,0.000113434416001815
"843","carefully",3,0.000113434416001815
"844","catch",3,0.000113434416001815
"845","caucus race",3,0.000113434416001815
"846","caught",3,0.000113434416001815
"847","cause",3,0.000113434416001815
"848","cautiously",3,0.000113434416001815
"849","certain",3,0.000113434416001815
"850","checked",3,0.000113434416001815
"851","cheered",3,0.000113434416001815
"852","choked",3,0.000113434416001815
"853","civil",3,0.000113434416001815
"854","confusing",3,0.000113434416001815
"855","considered",3,0.000113434416001815
"856","considering",3,0.000113434416001815
"857","corner",3,0.000113434416001815
"858","courage",3,0.000113434416001815
"859","crab",3,0.000113434416001815
"860","croquet ground",3,0.000113434416001815
"861","crossed",3,0.000113434416001815
"862","crown",3,0.000113434416001815
"863","cry",3,0.000113434416001815
"864","dark",3,0.000113434416001815
"865","dears",3,0.000113434416001815
"866","decided",3,0.000113434416001815
"867","delight",3,0.000113434416001815
"868","directions",3,0.000113434416001815
"869","dogs",3,0.000113434416001815
"870","doth",3,0.000113434416001815
"871","duchess s",3,0.000113434416001815
"872","dull",3,0.000113434416001815
"873","e e evening",3,0.000113434416001815
"874","eager",3,0.000113434416001815
"875","eaglet",3,0.000113434416001815
"876","easily",3,0.000113434416001815
"877","edge",3,0.000113434416001815
"878","effect",3,0.000113434416001815
"879","elbow",3,0.000113434416001815
"880","em",3,0.000113434416001815
"881","expecting",3,0.000113434416001815
"882","faster",3,0.000113434416001815
"883","figure",3,0.000113434416001815
"884","filled",3,0.000113434416001815
"885","finding",3,0.000113434416001815
"886","fire",3,0.000113434416001815
"887","fish",3,0.000113434416001815
"888","fit",3,0.000113434416001815
"889","floor",3,0.000113434416001815
"890","fly",3,0.000113434416001815
"891","folded",3,0.000113434416001815
"892","follows",3,0.000113434416001815
"893","fond",3,0.000113434416001815
"894","forgetting",3,0.000113434416001815
"895","free",3,0.000113434416001815
"896","friend",3,0.000113434416001815
"897","fun",3,0.000113434416001815
"898","funny",3,0.000113434416001815
"899","fur",3,0.000113434416001815
"900","further",3,0.000113434416001815
"901","fury",3,0.000113434416001815
"902","general",3,0.000113434416001815
"903","gently",3,0.000113434416001815
"904","girls",3,0.000113434416001815
"905","grand",3,0.000113434416001815
"906","grave",3,0.000113434416001815
"907","gravely",3,0.000113434416001815
"908","grinned",3,0.000113434416001815
"909","growl",3,0.000113434416001815
"910","guess",3,0.000113434416001815
"911","guessed",3,0.000113434416001815
"912","guests",3,0.000113434416001815
"913","handed",3,0.000113434416001815
"914","hanging",3,0.000113434416001815
"915","he s",3,0.000113434416001815
"916","hedgehogs",3,0.000113434416001815
"917","hers",3,0.000113434416001815
"918","hoarse",3,0.000113434416001815
"919","holding",3,0.000113434416001815
"920","hope",3,0.000113434416001815
"921","hoping",3,0.000113434416001815
"922","howling",3,0.000113434416001815
"923","hungry",3,0.000113434416001815
"924","hunting",3,0.000113434416001815
"925","hurt",3,0.000113434416001815
"926","hush",3,0.000113434416001815
"927","immediately",3,0.000113434416001815
"928","impossible",3,0.000113434416001815
"929","instance",3,0.000113434416001815
"930","instead",3,0.000113434416001815
"931","joined",3,0.000113434416001815
"932","kick",3,0.000113434416001815
"933","knocking",3,0.000113434416001815
"934","knowledge",3,0.000113434416001815
"935","lady",3,0.000113434416001815
"936","later",3,0.000113434416001815
"937","legs",3,0.000113434416001815
"938","letter",3,0.000113434416001815
"939","list",3,0.000113434416001815
"940","listening",3,0.000113434416001815
"941","lived",3,0.000113434416001815
"942","livery",3,0.000113434416001815
"943","longer",3,0.000113434416001815
"944","lost",3,0.000113434416001815
"945","loudly",3,0.000113434416001815
"946","love",3,0.000113434416001815
"947","mark",3,0.000113434416001815
"948","master",3,0.000113434416001815
"949","mentioned",3,0.000113434416001815
"950","met",3,0.000113434416001815
"951","mice",3,0.000113434416001815
"952","miles",3,0.000113434416001815
"953","mistake",3,0.000113434416001815
"954","mouths",3,0.000113434416001815
"955","move",3,0.000113434416001815
"956","moving",3,0.000113434416001815
"957","music",3,0.000113434416001815
"958","muttering",3,0.000113434416001815
"959","needn t",3,0.000113434416001815
"960","nibbling",3,0.000113434416001815
"961","night",3,0.000113434416001815
"962","noise",3,0.000113434416001815
"963","nor",3,0.000113434416001815
"964","notion",3,0.000113434416001815
"965","nursing",3,0.000113434416001815
"966","o clock",3,0.000113434416001815
"967","obliged",3,0.000113434416001815
"968","opening",3,0.000113434416001815
"969","order",3,0.000113434416001815
"970","out of the way",3,0.000113434416001815
"971","owl",3,0.000113434416001815
"972","panther",3,0.000113434416001815
"973","particular",3,0.000113434416001815
"974","passion",3,0.000113434416001815
"975","pattering",3,0.000113434416001815
"976","paw",3,0.000113434416001815
"977","peeped",3,0.000113434416001815
"978","picked",3,0.000113434416001815
"979","pieces",3,0.000113434416001815
"980","pity",3,0.000113434416001815
"981","plate",3,0.000113434416001815
"982","pleaded",3,0.000113434416001815
"983","poison",3,0.000113434416001815
"984","possibly",3,0.000113434416001815
"985","pray",3,0.000113434416001815
"986","pressed",3,0.000113434416001815
"987","proper",3,0.000113434416001815
"988","putting",3,0.000113434416001815
"989","questions",3,0.000113434416001815
"990","rabbit hole",3,0.000113434416001815
"991","rabbit s",3,0.000113434416001815
"992","reading",3,0.000113434416001815
"993","real",3,0.000113434416001815
"994","remained",3,0.000113434416001815
"995","remarking",3,0.000113434416001815
"996","remarks",3,0.000113434416001815
"997","repeating",3,0.000113434416001815
"998","rose tree",3,0.000113434416001815
"999","roses",3,0.000113434416001815
"1000","rules",3,0.000113434416001815
"1001","sad",3,0.000113434416001815
"1002","sense",3,0.000113434416001815
"1003","serpents",3,0.000113434416001815
"1004","settled",3,0.000113434416001815
"1005","shaking",3,0.000113434416001815
"1006","she ll",3,0.000113434416001815
"1007","shore",3,0.000113434416001815
"1008","show",3,0.000113434416001815
"1009","sighing",3,0.000113434416001815
"1010","slipped",3,0.000113434416001815
"1011","smaller",3,0.000113434416001815
"1012","snail",3,0.000113434416001815
"1013","sobbing",3,0.000113434416001815
"1014","solemn",3,0.000113434416001815
"1015","somewhere",3,0.000113434416001815
"1016","sorts",3,0.000113434416001815
"1017","spectacles",3,0.000113434416001815
"1018","speech",3,0.000113434416001815
"1019","spread",3,0.000113434416001815
"1020","stairs",3,0.000113434416001815
"1021","staring",3,0.000113434416001815
"1022","stopped",3,0.000113434416001815
"1023","succeeded",3,0.000113434416001815
"1024","suit",3,0.000113434416001815
"1025","sulky",3,0.000113434416001815
"1026","tails",3,0.000113434416001815
"1027","tasted",3,0.000113434416001815
"1028","teacup",3,0.000113434416001815
"1029","telescope",3,0.000113434416001815
"1030","themselves",3,0.000113434416001815
"1031","throw",3,0.000113434416001815
"1032","timid",3,0.000113434416001815
"1033","to day",3,0.000113434416001815
"1034","toes",3,0.000113434416001815
"1035","tortoise",3,0.000113434416001815
"1036","tossing",3,0.000113434416001815
"1037","trial s",3,0.000113434416001815
"1038","trumpet",3,0.000113434416001815
"1039","tucked",3,0.000113434416001815
"1040","turns",3,0.000113434416001815
"1041","unfortunate",3,0.000113434416001815
"1042","unimportant",3,0.000113434416001815
"1043","upset",3,0.000113434416001815
"1044","venture",3,0.000113434416001815
"1045","verdict",3,0.000113434416001815
"1046","watching",3,0.000113434416001815
"1047","week",3,0.000113434416001815
"1048","whatever",3,0.000113434416001815
"1049","whiskers",3,0.000113434416001815
"1050","whisper",3,0.000113434416001815
"1051","wonderland",3,0.000113434416001815
"1052","worse",3,0.000113434416001815
"1053","wrote",3,0.000113434416001815
"1054","yesterday",3,0.000113434416001815
"1055","yours",3,0.000113434416001815
"1056","absurd",2,7.562294400121e-05
"1057","accident",2,7.562294400121e-05
"1058","addressed",2,7.562294400121e-05
"1059","advice",2,7.562294400121e-05
"1060","advisable",2,7.562294400121e-05
"1061","afterwards",2,7.562294400121e-05
"1062","ago",2,7.562294400121e-05
"1063","agree",2,7.562294400121e-05
"1064","alarm",2,7.562294400121e-05
"1065","already",2,7.562294400121e-05
"1066","also",2,7.562294400121e-05
"1067","and oh",2,7.562294400121e-05
"1068","anger",2,7.562294400121e-05
"1069","appear",2,7.562294400121e-05
"1070","apples",2,7.562294400121e-05
"1071","archbishop",2,7.562294400121e-05
"1072","ashamed",2,7.562294400121e-05
"1073","assembled",2,7.562294400121e-05
"1074","atom",2,7.562294400121e-05
"1075","authority",2,7.562294400121e-05
"1076","bad",2,7.562294400121e-05
"1077","bank",2,7.562294400121e-05
"1078","bark",2,7.562294400121e-05
"1079","barrowful",2,7.562294400121e-05
"1080","beasts",2,7.562294400121e-05
"1081","beating",2,7.562294400121e-05
"1082","beautifully",2,7.562294400121e-05
"1083","became",2,7.562294400121e-05
"1084","belongs",2,7.562294400121e-05
"1085","bend",2,7.562294400121e-05
"1086","bird",2,7.562294400121e-05
"1087","bite",2,7.562294400121e-05
"1088","blasts",2,7.562294400121e-05
"1089","blew",2,7.562294400121e-05
"1090","blow",2,7.562294400121e-05
"1091","body",2,7.562294400121e-05
"1092","boy",2,7.562294400121e-05
"1093","branches",2,7.562294400121e-05
"1094","break",2,7.562294400121e-05
"1095","brightened",2,7.562294400121e-05
"1096","broke",2,7.562294400121e-05
"1097","brown",2,7.562294400121e-05
"1098","burn",2,7.562294400121e-05
"1099","busy",2,7.562294400121e-05
"1100","cares",2,7.562294400121e-05
"1101","carrying",2,7.562294400121e-05
"1102","cat s",2,7.562294400121e-05
"1103","catching",2,7.562294400121e-05
